deputy_name,parti_ratt_financier,numero,date,type,sort,titre,nombre_votants,nombre_pours,nombre_contres,nombre_abstentions,position
xavier-batut,Ensemble,39,2017-07-13,ordinaire,rejeté,l'amendement n° 234 de M. Quatennens et les amendements identiques suivants à l'article 5 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,124,20,104,0,contre
xavier-batut,Ensemble,46,2017-07-13,ordinaire,adopté,l'article 7 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,133,103,24,6,pour
xavier-batut,Ensemble,47,2017-07-13,ordinaire,rejeté,l'amendement n° 385 de M. Dharréville après l'article 7 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,141,24,116,1,contre
xavier-batut,Ensemble,48,2017-07-13,ordinaire,rejeté,l'amendement n° 422 de M. Dharréville après l'article 8 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,155,23,129,3,contre
xavier-batut,Ensemble,49,2017-07-13,solennel,adopté,l'ensemble du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,324,270,50,4,pour
xavier-batut,Ensemble,50,2017-07-18,ordinaire,rejeté,"la motion de renvoi en commission, déposée par M. Christian Jacob, du projet de loi de règlement du budget et d'approbation des comptes de l'année 2016 (première lecture).",232,54,173,5,contre
xavier-batut,Ensemble,52,2017-07-19,ordinaire,rejeté,l'amendement n° 1 de M. Door et l'amendement identique suivant après l'article 2 du projet de loi ratifiant l'ordonnance n° 2017-48 du 19 janvier 2017 relative à la profession de physicien médical et l'ordonnance n° 2017-50 du 19 janvier 2017 relative à la reconnaissance des qualifications professionnelles dans le domaine de la santé (première lecture).,112,31,79,2,contre
xavier-batut,Ensemble,53,2017-07-24,solennel,rejeté,"la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, du projet de loi pour la confiance dans la vie publique (première lecture).",238,23,205,10,contre
xavier-batut,Ensemble,54,2017-07-24,solennel,rejeté,"la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, du projet de loi organique pour la confiance dans la vie publique (première lecture).",233,25,201,7,contre
xavier-batut,Ensemble,55,2017-07-24,solennel,rejeté,"la motion de renvoi en commission, déposée par M. Olivier Faure, du projet de loi pour la confiance dans la vie publique (première lecture).",227,71,156,0,contre
xavier-batut,Ensemble,56,2017-07-24,solennel,rejeté,"la motion de renvoi en commission, déposée par M. André Chassaigne, du projet de loi organique pour la confiance dans la vie publique (première lecture).",203,65,134,4,contre
xavier-batut,Ensemble,70,2017-07-26,ordinaire,rejeté,l'amendement n° 166 de M. Bernalicis et l'amendement identique suivant à l'article 2 ter C du projet de loi pour la confiance dans la vie publique (première lecture).,198,23,171,4,contre
xavier-batut,Ensemble,74,2017-07-26,ordinaire,rejeté,l'amendement n° 601 de M. Furst après l'article 2 quater du projet de loi pour la confiance dans la vie publique (première lecture).,209,52,144,13,contre
xavier-batut,Ensemble,75,2017-07-26,ordinaire,rejeté,l'amendement n° 627 de M. Abad avant l'article 3 du projet de loi pour la confiance dans la vie publique (première lecture).,222,64,141,17,pour
xavier-batut,Ensemble,80,2017-07-27,ordinaire,rejeté,l'amendement n° 249 de M. Gosselin à l'article 7 du projet de loi pour la confiance dans la vie publique (première lecture).,235,46,184,5,contre
xavier-batut,Ensemble,81,2017-07-27,ordinaire,rejeté,l'amendement n° 22 de M. Breton et les amendements identiques suivants à l'article 7 ter B du projet de loi pour la confiance dans la vie publique (première lecture).,199,78,120,1,contre
xavier-batut,Ensemble,82,2017-07-27,ordinaire,rejeté,l'amendement n° 311 de M. Roussel à l'article 10 du projet de loi pour la confiance dans la vie publique (première lecture).,239,69,149,21,contre
xavier-batut,Ensemble,83,2017-07-27,ordinaire,adopté,l'amendement n° 462 de Mme Braun-Pivet à l'article 10 du projet de loi pour la confiance dans la vie publique (première lecture).,234,184,25,25,pour
xavier-batut,Ensemble,84,2017-07-27,ordinaire,rejeté,l'amendement n°18 (rect.) de Mme Poletti après l'article 14 du projet de loi pour la confiance dans la vie publique (première lecture).,217,77,138,2,contre
xavier-batut,Ensemble,85,2017-07-28,ordinaire,rejeté,l'amendement n° 129 de M. Abad et les amendements identiques suivants à l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,166,61,103,2,contre
xavier-batut,Ensemble,88,2017-07-28,ordinaire,rejeté,l'amendement n° 292 de M. Roussel après l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,146,24,118,4,contre
xavier-batut,Ensemble,89,2017-07-28,ordinaire,rejeté,l'amendement n° 295 de M. Roussel après l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,153,37,105,11,contre
xavier-batut,Ensemble,90,2017-07-28,ordinaire,rejeté,l'amendement n° 296 de M. Roussel après l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,150,35,102,13,contre
xavier-batut,Ensemble,91,2017-07-28,ordinaire,rejeté,l'amendement n° 199 de M. Bernalicis après l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,153,17,123,13,contre
xavier-batut,Ensemble,92,2017-07-28,ordinaire,rejeté,l'amendement de suppression n° 2 de Mme Ménard et les amendements identiques suivants à l'article 9 du projet de loi organique pour la confiance dans la vie publique (première lecture).,172,42,114,16,abstention
xavier-batut,Ensemble,93,2017-07-28,ordinaire,rejeté,l'amendement n° 276 de M. Faure et les amendements identiques suivants à l'article 9 du projet de loi organique pour la confiance dans la vie publique (première lecture).,162,51,98,13,contre
xavier-batut,Ensemble,94,2017-07-28,ordinaire,adopté,l'article 9 du projet de loi organique pour la confiance dans la vie publique (première lecture).,184,112,45,27,abstention
xavier-batut,Ensemble,95,2017-07-28,ordinaire,rejeté,l'amendement n° 7 rectifié de M. Breton après l'article premier ter du projet de loi organique pour la confiance dans la vie publique (première lecture).,169,59,103,7,contre
xavier-batut,Ensemble,97,2017-07-28,ordinaire,rejeté,l'amendement n° 109 de Mme Obono à l'article 5 du projet de loi organique pour la confiance dans la vie publique (première lecture).,140,25,105,10,pour
xavier-batut,Ensemble,98,2017-07-28,ordinaire,rejeté,l'amendement n° 29 de Mme Batho à l'article 5 du projet de loi organique pour la confiance dans la vie publique (première lecture).,152,37,109,6,contre
xavier-batut,Ensemble,99,2017-07-28,ordinaire,rejeté,l'amendement n° 247 de Mme Untermaier et les amendements identiques suivants à l'article 5 du projet de loi organique pour la confiance dans la vie publique (première lecture).,139,40,95,4,contre
mathilde-panot,La France Insoumise,1,2017-07-04,solennel,adopté,"la declaration de politique generale du Gouvernement de M. Edouard Philippe (application de l'article 49, alinea premier, de la Constitution).",566,370,67,129,contre
mathilde-panot,La France Insoumise,2,2017-07-06,ordinaire,adopté,l'ensemble du projet de loi prorogeant l'application de la loi n? 55-385 du 3 avril 1955 relative a l'etat d'urgence (premiere lecture).,150,137,13,0,
mathilde-panot,La France Insoumise,3,2017-07-10,ordinaire,rejeté,"la motion de renvoi en commission, deposee par M. Olivier Faure, du projet de loi d'habilitation a prendre par ordonnances les mesures pour le renforcement du dialogue social (premiere lecture).",225,39,186,0,pour
mathilde-panot,La France Insoumise,4,2017-07-10,ordinaire,rejeté,l'amendement n? 13 de M. Gilbert Collard et les amendements identiques suivants a l'article premier du projet de loi d'habilitation a prendre par ordonnances les mesures pour le renforcement du dialogue social (premiere lecture).,202,28,174,0,pour
mathilde-panot,La France Insoumise,5,2017-07-10,ordinaire,rejeté,l'amendement n° 132 de M. Prud'homme et les amendements identiques suivants à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,182,30,150,2,pour
mathilde-panot,La France Insoumise,6,2017-07-10,ordinaire,rejeté,l'amendement n° 440 de M. Vallaud à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,160,22,138,0,pour
mathilde-panot,La France Insoumise,7,2017-07-10,ordinaire,rejeté,l'amendement n° 441 de M. Vallaud à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,170,26,144,0,pour
mathilde-panot,La France Insoumise,18,2017-07-11,ordinaire,rejeté,l'amendement n° 369 de M. Dharréville à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,242,27,212,3,pour
mathilde-panot,La France Insoumise,19,2017-07-11,ordinaire,rejeté,l'amendement n° 179 de M. Prudhomme et l'amendement identique n°304 de M. Pajot à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,238,26,209,3,pour
mathilde-panot,La France Insoumise,20,2017-07-11,ordinaire,rejeté,l'amendement n° 112 de M. Quatennens à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,208,23,180,5,pour
mathilde-panot,La France Insoumise,21,2017-07-11,ordinaire,rejeté,l'amendement n° 162 de M. Prudhomme et l'amendement identique n° 455 de M. Vallaud à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,192,24,165,3,pour
mathilde-panot,La France Insoumise,22,2017-07-11,ordinaire,rejeté,l'amendement n° 163 de M. Prudhomme à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,176,22,153,1,pour
mathilde-panot,La France Insoumise,23,2017-07-11,ordinaire,adopté,l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,209,169,37,3,contre
mathilde-panot,La France Insoumise,32,2017-07-13,ordinaire,rejeté,l'amendement n° 327 de M. Dharréville après l'article 9 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,133,30,101,2,pour
mathilde-panot,La France Insoumise,33,2017-07-13,ordinaire,rejeté,l'amendement n° 215 de M. Quatennens après l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,92,21,69,2,pour
mathilde-panot,La France Insoumise,34,2017-07-13,ordinaire,rejeté,l'amendement n° 335 de M. Dharréville après l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,90,19,70,1,pour
mathilde-panot,La France Insoumise,37,2017-07-13,ordinaire,rejeté,l'amendement n° 148 de M. Lachaud et l'amendement identique suivant à l'article 4 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,116,16,99,1,pour
mathilde-panot,La France Insoumise,40,2017-07-13,ordinaire,rejeté,l'amendement n° 80 de M. Quatennens à l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,116,28,87,1,pour
mathilde-panot,La France Insoumise,41,2017-07-13,ordinaire,rejeté,l'amendement n° 402 de M. Dharréville à l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,120,19,93,8,pour
mathilde-panot,La France Insoumise,42,2017-07-13,ordinaire,rejeté,l'amendement n° 88 de M. Quatennens à l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,113,19,91,3,pour
mathilde-panot,La France Insoumise,43,2017-07-13,ordinaire,rejeté,l'amendement n° 85 de M. Quatennens à l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,119,17,96,6,pour
mathilde-panot,La France Insoumise,44,2017-07-13,ordinaire,adopté,l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,130,103,24,3,contre
mathilde-panot,La France Insoumise,45,2017-07-13,ordinaire,rejeté,l'amendement n°79 de M. Quatennens et l'amendement identique suivant à l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,117,22,87,8,pour
mathilde-panot,La France Insoumise,46,2017-07-13,ordinaire,adopté,l'article 7 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,133,103,24,6,contre
